Episode,Step,Return,Algorithm
23212,54,-57.0,dqn
23213,100,-110.0,dqn
23214,18,-15.0,dqn
23215,20,-20.0,dqn
23216,15,-15.0,dqn
23217,65,-65.0,dqn
23218,100,-110.0,dqn
23219,46,-46.0,dqn
23220,37,-37.0,dqn
23221,87,-84.0,dqn
23222,41,-36.0,dqn
23223,100,-110.0,dqn
23224,37,-37.0,dqn
23225,78,-78.0,dqn
23226,32,-26.0,dqn
23227,57,-57.0,dqn
23228,35,-37.0,dqn
23229,60,-60.0,dqn
23230,11,-13.0,dqn
23231,30,-31.0,dqn
23232,24,-24.0,dqn
23233,33,-33.0,dqn
23234,78,-78.0,dqn
23235,33,-34.0,dqn
23236,54,-44.0,dqn
23237,44,-44.0,dqn
23238,52,-52.0,dqn
23239,26,-26.0,dqn
23240,100,-110.0,dqn
23241,36,-36.0,dqn
23242,91,-91.0,dqn
23243,6,-9.0,dqn
23244,100,-110.0,dqn
23245,25,-25.0,dqn
23246,32,-32.0,dqn
23247,47,-47.0,dqn
23248,89,-86.0,dqn
23249,35,-36.0,dqn
23250,11,-12.0,dqn
23251,46,-47.0,dqn
23252,58,-58.0,dqn
23253,53,-53.0,dqn
23254,64,-64.0,dqn
23255,94,-94.0,dqn
23256,42,-38.0,dqn
23257,6,-9.0,dqn
23258,100,-110.0,dqn
23259,55,-54.0,dqn
23260,66,-66.0,dqn
23261,100,-110.0,dqn
23262,26,-26.0,dqn
23263,73,-72.0,dqn
23264,65,-65.0,dqn
23265,44,-44.0,dqn
23266,40,-40.0,dqn
23267,63,-63.0,dqn
23268,10,-9.0,dqn
23269,22,-22.0,dqn
23270,100,-110.0,dqn
23271,30,-30.0,dqn
23272,79,-68.0,dqn
23273,100,-110.0,dqn
23274,39,-35.0,dqn
23275,58,-57.0,dqn
23276,94,-92.0,dqn
23277,100,-110.0,dqn
23278,87,-84.0,dqn
23279,100,-110.0,dqn
23280,72,-72.0,dqn
23281,100,-110.0,dqn
23282,100,-110.0,dqn
23283,100,-113.0,dqn
23284,52,-45.0,dqn
23285,44,-48.0,dqn
23286,22,-22.0,dqn
23287,25,-25.0,dqn
23288,58,-54.0,dqn
23289,36,-36.0,dqn
23290,69,-69.0,dqn
23291,47,-46.0,dqn
23292,50,-50.0,dqn
23293,31,-32.0,dqn
23294,82,-66.0,dqn
23295,6,-9.0,dqn
23296,40,-36.0,dqn
23297,12,-11.0,dqn
23298,33,-33.0,dqn
23299,36,-36.0,dqn
23300,100,-115.0,dqn
23301,62,-62.0,dqn
23302,82,-82.0,dqn
23303,59,-59.0,dqn
23304,100,-110.0,dqn
23305,56,-53.0,dqn
23306,100,-110.0,dqn
23307,100,-110.0,dqn
23308,85,-85.0,dqn
23309,6,-9.0,dqn
23310,11,-12.0,dqn
23311,46,-46.0,dqn
23312,60,-60.0,dqn
23313,48,-48.0,dqn
23314,52,-52.0,dqn
23315,28,-28.0,dqn
23316,64,-64.0,dqn
23317,81,-81.0,dqn
23318,45,-45.0,dqn
23319,69,-69.0,dqn
23320,61,-61.0,dqn
23321,11,-12.0,dqn
23322,49,-49.0,dqn
23323,34,-32.0,dqn
23324,46,-47.0,dqn
23325,24,-24.0,dqn
23326,48,-48.0,dqn
23327,86,-86.0,dqn
23328,29,-27.0,dqn
23329,100,-110.0,dqn
23330,41,-41.0,dqn
23331,91,-74.0,dqn
23332,48,-48.0,dqn
23333,89,-89.0,dqn
23334,59,-59.0,dqn
23335,38,-38.0,dqn
23336,100,-115.0,dqn
23337,100,-110.0,dqn
23338,24,-24.0,dqn
23339,44,-36.0,dqn
23340,58,-58.0,dqn
23341,73,-76.0,dqn
23342,36,-34.0,dqn
23343,100,-110.0,dqn
23344,73,-76.0,dqn
23345,98,-98.0,dqn
23346,8,-9.0,dqn
23347,100,-110.0,dqn
23348,100,-110.0,dqn
23349,29,-29.0,dqn
23350,32,-31.0,dqn
23351,100,-110.0,dqn
23352,25,-25.0,dqn
23353,42,-42.0,dqn
23354,21,-21.0,dqn
23355,100,-110.0,dqn
23356,84,-84.0,dqn
23357,63,-63.0,dqn
23358,53,-53.0,dqn
23359,100,-110.0,dqn
23360,30,-30.0,dqn
23361,73,-73.0,dqn
23362,97,-97.0,dqn
23363,52,-52.0,dqn
23364,72,-61.0,dqn
23365,65,-65.0,dqn
23366,29,-25.0,dqn
23367,46,-46.0,dqn
23368,26,-26.0,dqn
23369,82,-82.0,dqn
23370,39,-37.0,dqn
23371,83,-83.0,dqn
23372,77,-77.0,dqn
23373,72,-60.0,dqn
23374,32,-34.0,dqn
23375,73,-73.0,dqn
23376,28,-26.0,dqn
23377,65,-57.0,dqn
23378,68,-68.0,dqn
23379,59,-59.0,dqn
23380,32,-32.0,dqn
23381,18,-20.0,dqn
23382,58,-64.0,dqn
23383,48,-48.0,dqn
23384,100,-116.0,dqn
23385,100,-110.0,dqn
23386,29,-29.0,dqn
23387,4,-9.0,dqn
23388,94,-94.0,dqn
23389,18,-17.0,dqn
23390,20,-23.0,dqn
23391,36,-36.0,dqn
23392,100,-110.0,dqn
23393,73,-88.0,dqn
23394,36,-35.0,dqn
23395,100,-110.0,dqn
23396,81,-72.0,dqn
23397,99,-99.0,dqn
23398,31,-29.0,dqn
23399,43,-43.0,dqn
23400,100,-110.0,dqn
23401,100,-110.0,dqn
23402,96,-96.0,dqn
23403,17,-18.0,dqn
23404,32,-34.0,dqn
23405,33,-33.0,dqn
23406,46,-46.0,dqn
23407,78,-78.0,dqn
23408,29,-26.0,dqn
23409,100,-110.0,dqn
23410,6,-9.0,dqn
23411,6,-9.0,dqn
23412,13,-13.0,dqn
23413,20,-20.0,dqn
23414,7,-9.0,dqn
23415,88,-88.0,dqn
23416,65,-65.0,dqn
23417,52,-52.0,dqn
23418,39,-39.0,dqn
23419,97,-97.0,dqn
23420,43,-43.0,dqn
23421,100,-110.0,dqn
23422,61,-61.0,dqn
23423,30,-30.0,dqn
23424,50,-50.0,dqn
23425,60,-60.0,dqn
23426,28,-28.0,dqn
23427,24,-24.0,dqn
23428,99,-99.0,dqn
23429,21,-21.0,dqn
23430,63,-63.0,dqn
23431,72,-75.0,dqn
23432,81,-90.0,dqn
23433,8,-9.0,dqn
23434,19,-19.0,dqn
23435,33,-33.0,dqn
23436,10,-10.0,dqn
23437,41,-41.0,dqn
23438,55,-55.0,dqn
23439,51,-51.0,dqn
23440,66,-64.0,dqn
23441,84,-73.0,dqn
23442,76,-76.0,dqn
23443,7,-9.0,dqn
23444,6,-9.0,dqn
23445,49,-49.0,dqn
23446,39,-39.0,dqn
23447,60,-60.0,dqn
23448,32,-32.0,dqn
23449,100,-110.0,dqn
23450,7,-10.0,dqn
23451,10,-9.0,dqn
23452,83,-83.0,dqn
23453,12,-12.0,dqn
23454,38,-25.0,dqn
23455,100,-110.0,dqn
23456,100,-110.0,dqn
23457,72,-72.0,dqn
23458,61,-61.0,dqn
23459,34,-34.0,dqn
23460,90,-79.0,dqn
23461,29,-29.0,dqn
23462,84,-84.0,dqn
23463,100,-110.0,dqn
23464,28,-28.0,dqn
23465,26,-24.0,dqn
23466,12,-11.0,dqn
23467,49,-49.0,dqn
23468,100,-110.0,dqn
23469,88,-88.0,dqn
23470,54,-54.0,dqn
23471,27,-27.0,dqn
23472,79,-79.0,dqn
23473,49,-38.0,dqn
23474,100,-110.0,dqn
23475,72,-72.0,dqn
23476,71,-71.0,dqn
23477,100,-110.0,dqn
23478,100,-110.0,dqn
23479,48,-48.0,dqn
23480,45,-45.0,dqn
23481,31,-31.0,dqn
23482,69,-69.0,dqn
23483,96,-82.0,dqn
23484,29,-28.0,dqn
23485,100,-110.0,dqn
23486,27,-30.0,dqn
23487,35,-35.0,dqn
23488,29,-29.0,dqn
23489,40,-40.0,dqn
23490,48,-48.0,dqn
23491,100,-110.0,dqn
23492,22,-22.0,dqn
23493,54,-53.0,dqn
23494,40,-40.0,dqn
23495,43,-38.0,dqn
23496,35,-35.0,dqn
23497,38,-42.0,dqn
23498,46,-45.0,dqn
23499,8,-10.0,dqn
23500,24,-23.0,dqn
23501,6,-10.0,dqn
23502,36,-36.0,dqn
23503,44,-44.0,dqn
23504,29,-29.0,dqn
23505,100,-110.0,dqn
23506,100,-110.0,dqn
23507,33,-32.0,dqn
23508,30,-30.0,dqn
23509,53,-53.0,dqn
23510,32,-32.0,dqn
23511,24,-24.0,dqn
23512,57,-57.0,dqn
23513,36,-35.0,dqn
23514,90,-96.0,dqn
23515,36,-29.0,dqn
23516,100,-110.0,dqn
23517,39,-39.0,dqn
23518,100,-110.0,dqn
23519,12,-12.0,dqn
23520,53,-53.0,dqn
23521,33,-33.0,dqn
23522,55,-55.0,dqn
23523,8,-9.0,dqn
23524,11,-9.0,dqn
23525,100,-110.0,dqn
23526,64,-64.0,dqn
23527,100,-110.0,dqn
23528,30,-26.0,dqn
23529,21,-20.0,dqn
23530,100,-110.0,dqn
23531,37,-36.0,dqn
23532,69,-69.0,dqn
23533,12,-12.0,dqn
23534,5,-9.0,dqn
23535,85,-85.0,dqn
23536,90,-90.0,dqn
23537,100,-110.0,dqn
23538,83,-83.0,dqn
23539,22,-22.0,dqn
23540,27,-27.0,dqn
23541,39,-39.0,dqn
23542,14,-12.0,dqn
23543,39,-39.0,dqn
23544,20,-20.0,dqn
23545,20,-23.0,dqn
23546,37,-37.0,dqn
23547,39,-39.0,dqn
23548,17,-17.0,dqn
23549,100,-110.0,dqn
23550,100,-110.0,dqn
23551,31,-31.0,dqn
23552,49,-49.0,dqn
23553,27,-27.0,dqn
23554,36,-36.0,dqn
23555,42,-42.0,dqn
23556,34,-34.0,dqn
23557,53,-50.0,dqn
23558,86,-86.0,dqn
23559,60,-60.0,dqn
23560,67,-67.0,dqn
23561,100,-110.0,dqn
23562,16,-14.0,dqn
23563,100,-110.0,dqn
23564,100,-117.0,dqn
23565,14,-14.0,dqn
23566,60,-60.0,dqn
23567,52,-52.0,dqn
23568,7,-9.0,dqn
23569,61,-61.0,dqn
23570,79,-75.0,dqn
23571,53,-57.0,dqn
23572,41,-41.0,dqn
23573,27,-27.0,dqn
23574,100,-110.0,dqn
23575,54,-54.0,dqn
23576,54,-54.0,dqn
23577,40,-40.0,dqn
23578,27,-27.0,dqn
23579,78,-78.0,dqn
23580,90,-90.0,dqn
23581,93,-93.0,dqn
23582,20,-20.0,dqn
23583,53,-53.0,dqn
23584,46,-46.0,dqn
23585,86,-86.0,dqn
23586,7,-9.0,dqn
23587,21,-21.0,dqn
23588,30,-30.0,dqn
23589,7,-9.0,dqn
23590,30,-30.0,dqn
23591,60,-60.0,dqn
23592,100,-110.0,dqn
23593,31,-31.0,dqn
23594,97,-97.0,dqn
23595,86,-86.0,dqn
23596,100,-110.0,dqn
23597,13,-13.0,dqn
23598,50,-50.0,dqn
23599,59,-59.0,dqn
23600,64,-63.0,dqn
23601,46,-49.0,dqn
23602,100,-110.0,dqn
23603,77,-68.0,dqn
23604,98,-98.0,dqn
23605,12,-12.0,dqn
23606,11,-9.0,dqn
23607,100,-110.0,dqn
23608,35,-36.0,dqn
23609,100,-110.0,dqn
23610,100,-110.0,dqn
23611,64,-64.0,dqn
23612,96,-84.0,dqn
23613,88,-81.0,dqn
23614,100,-110.0,dqn
23615,6,-9.0,dqn
23616,26,-26.0,dqn
23617,25,-25.0,dqn
23618,44,-44.0,dqn
23619,53,-53.0,dqn
23620,72,-72.0,dqn
23621,100,-110.0,dqn
23622,24,-26.0,dqn
23623,35,-35.0,dqn
23624,39,-39.0,dqn
23625,5,-9.0,dqn
23626,100,-110.0,dqn
23627,68,-68.0,dqn
23628,17,-13.0,dqn
23629,55,-55.0,dqn
23630,72,-76.0,dqn
23631,61,-61.0,dqn
23632,44,-44.0,dqn
23633,67,-67.0,dqn
23634,30,-30.0,dqn
23635,17,-15.0,dqn
23636,86,-85.0,dqn
23637,63,-63.0,dqn
23638,41,-41.0,dqn
23639,99,-99.0,dqn
23640,8,-9.0,dqn
23641,71,-71.0,dqn
23642,56,-56.0,dqn
23643,13,-13.0,dqn
23644,47,-47.0,dqn
23645,28,-25.0,dqn
23646,44,-44.0,dqn
23647,33,-33.0,dqn
23648,35,-33.0,dqn
23649,83,-83.0,dqn
23650,30,-29.0,dqn
23651,80,-80.0,dqn
23652,23,-21.0,dqn
23653,77,-72.0,dqn
23654,60,-60.0,dqn
23655,91,-89.0,dqn
23656,8,-9.0,dqn
23657,84,-84.0,dqn
23658,38,-36.0,dqn
23659,37,-37.0,dqn
23660,30,-30.0,dqn
23661,14,-14.0,dqn
23662,21,-21.0,dqn
23663,47,-51.0,dqn
23664,26,-26.0,dqn
23665,44,-44.0,dqn
23666,25,-25.0,dqn
23667,55,-55.0,dqn
23668,35,-35.0,dqn
23669,37,-37.0,dqn
23670,47,-47.0,dqn
23671,40,-40.0,dqn
23672,65,-65.0,dqn
23673,100,-110.0,dqn
23674,36,-34.0,dqn
23675,40,-41.0,dqn
23676,28,-28.0,dqn
23677,52,-52.0,dqn
23678,85,-94.0,dqn
23679,43,-43.0,dqn
23680,32,-31.0,dqn
23681,60,-60.0,dqn
23682,49,-49.0,dqn
23683,10,-11.0,dqn
23684,37,-37.0,dqn
23685,87,-87.0,dqn
23686,100,-110.0,dqn
23687,85,-85.0,dqn
23688,56,-56.0,dqn
23689,100,-110.0,dqn
23690,32,-36.0,dqn
23691,70,-70.0,dqn
23692,42,-42.0,dqn
23693,75,-75.0,dqn
23694,62,-62.0,dqn
23695,44,-44.0,dqn
23696,37,-33.0,dqn
23697,7,-9.0,dqn
23698,67,-67.0,dqn
23699,38,-44.0,dqn
23700,54,-54.0,dqn
23701,40,-40.0,dqn
23702,41,-41.0,dqn
23703,55,-55.0,dqn
23704,36,-36.0,dqn
23705,7,-9.0,dqn
23706,56,-56.0,dqn
23707,33,-33.0,dqn
23708,100,-110.0,dqn
23709,32,-32.0,dqn
23710,32,-32.0,dqn
23711,88,-88.0,dqn
23712,55,-52.0,dqn
23713,100,-110.0,dqn
23714,5,-9.0,dqn
23715,10,-9.0,dqn
23716,100,-110.0,dqn
23717,26,-26.0,dqn
23718,34,-25.0,dqn
23719,89,-89.0,dqn
23720,29,-29.0,dqn
23721,84,-84.0,dqn
23722,47,-47.0,dqn
23723,18,-18.0,dqn
23724,23,-23.0,dqn
23725,44,-44.0,dqn
23726,9,-10.0,dqn
23727,51,-51.0,dqn
23728,40,-40.0,dqn
23729,79,-70.0,dqn
23730,41,-41.0,dqn
23731,59,-48.0,dqn
23732,76,-76.0,dqn
23733,69,-54.0,dqn
23734,44,-44.0,dqn
23735,75,-75.0,dqn
23736,69,-67.0,dqn
23737,28,-28.0,dqn
23738,30,-28.0,dqn
23739,42,-43.0,dqn
23740,100,-112.0,dqn
23741,36,-36.0,dqn
23742,19,-22.0,dqn
23743,41,-41.0,dqn
23744,28,-28.0,dqn
23745,80,-80.0,dqn
23746,29,-28.0,dqn
23747,60,-60.0,dqn
23748,100,-110.0,dqn
23749,76,-76.0,dqn
23750,48,-48.0,dqn
23751,31,-31.0,dqn
23752,100,-110.0,dqn
23753,76,-76.0,dqn
23754,40,-40.0,dqn
23755,60,-56.0,dqn
23756,96,-113.0,dqn
23757,100,-110.0,dqn
23758,57,-57.0,dqn
23759,8,-9.0,dqn
23760,24,-21.0,dqn
23761,43,-43.0,dqn
23762,24,-24.0,dqn
23763,40,-38.0,dqn
23764,8,-11.0,dqn
23765,48,-48.0,dqn
23766,66,-66.0,dqn
23767,74,-71.0,dqn
23768,48,-48.0,dqn
23769,54,-54.0,dqn
23770,17,-17.0,dqn
23771,24,-23.0,dqn
23772,57,-57.0,dqn
23773,34,-34.0,dqn
23774,74,-45.0,dqn
23775,7,-9.0,dqn
23776,76,-76.0,dqn
23777,100,-110.0,dqn
23778,22,-22.0,dqn
23779,100,-110.0,dqn
23780,55,-55.0,dqn
23781,53,-53.0,dqn
23782,23,-21.0,dqn
23783,100,-110.0,dqn
23784,86,-93.0,dqn
23785,42,-42.0,dqn
23786,73,-73.0,dqn
23787,47,-47.0,dqn
23788,55,-52.0,dqn
23789,19,-20.0,dqn
23790,46,-41.0,dqn
23791,48,-54.0,dqn
23792,39,-39.0,dqn
23793,60,-60.0,dqn
23794,61,-61.0,dqn
23795,20,-20.0,dqn
23796,100,-110.0,dqn
23797,15,-17.0,dqn
23798,70,-70.0,dqn
23799,32,-32.0,dqn
23800,12,-12.0,dqn
23801,50,-50.0,dqn
23802,91,-91.0,dqn
23803,100,-110.0,dqn
23804,34,-34.0,dqn
23805,32,-30.0,dqn
23806,63,-63.0,dqn
23807,49,-49.0,dqn
23808,28,-28.0,dqn
23809,19,-17.0,dqn
23810,62,-62.0,dqn
23811,43,-43.0,dqn
23812,100,-110.0,dqn
23813,15,-17.0,dqn
23814,100,-79.0,dqn
23815,59,-59.0,dqn
23816,100,-110.0,dqn
23817,14,-14.0,dqn
23818,91,-91.0,dqn
23819,62,-62.0,dqn
23820,15,-15.0,dqn
23821,20,-20.0,dqn
23822,41,-41.0,dqn
23823,5,-9.0,dqn
23824,100,-110.0,dqn
23825,100,-110.0,dqn
23826,11,-11.0,dqn
23827,38,-38.0,dqn
23828,100,-110.0,dqn
23829,43,-43.0,dqn
23830,42,-42.0,dqn
23831,31,-31.0,dqn
23832,65,-65.0,dqn
23833,100,-110.0,dqn
23834,35,-35.0,dqn
23835,89,-89.0,dqn
23836,35,-35.0,dqn
23837,61,-61.0,dqn
23838,37,-37.0,dqn
23839,17,-10.0,dqn
23840,49,-49.0,dqn
23841,26,-26.0,dqn
23842,23,-22.0,dqn
23843,32,-32.0,dqn
23844,76,-76.0,dqn
23845,28,-28.0,dqn
23846,47,-47.0,dqn
23847,53,-53.0,dqn
23848,31,-32.0,dqn
23849,8,-9.0,dqn
23850,22,-25.0,dqn
23851,40,-40.0,dqn
23852,44,-44.0,dqn
23853,67,-67.0,dqn
23854,100,-110.0,dqn
23855,97,-97.0,dqn
23856,88,-88.0,dqn
23857,45,-45.0,dqn
23858,22,-22.0,dqn
23859,7,-9.0,dqn
23860,46,-46.0,dqn
23861,46,-45.0,dqn
23862,100,-110.0,dqn
23863,51,-51.0,dqn
23864,58,-58.0,dqn
23865,15,-13.0,dqn
23866,100,-110.0,dqn
23867,83,-83.0,dqn
23868,40,-40.0,dqn
23869,100,-110.0,dqn
23870,13,-12.0,dqn
23871,65,-65.0,dqn
23872,20,-20.0,dqn
23873,52,-52.0,dqn
23874,100,-110.0,dqn
23875,13,-13.0,dqn
23876,100,-117.0,dqn
23877,100,-110.0,dqn
23878,32,-29.0,dqn
23879,30,-28.0,dqn
23880,55,-37.0,dqn
23881,34,-34.0,dqn
23882,52,-52.0,dqn
23883,43,-43.0,dqn
23884,37,-37.0,dqn
23885,42,-42.0,dqn
23886,41,-41.0,dqn
23887,37,-35.0,dqn
23888,32,-32.0,dqn
23889,25,-22.0,dqn
23890,75,-75.0,dqn
23891,60,-60.0,dqn
23892,13,-13.0,dqn
23893,100,-110.0,dqn
23894,4,-9.0,dqn
23895,95,-95.0,dqn
23896,27,-27.0,dqn
23897,38,-38.0,dqn
23898,24,-21.0,dqn
23899,39,-39.0,dqn
23900,47,-47.0,dqn
23901,100,-110.0,dqn
23902,52,-45.0,dqn
23903,71,-71.0,dqn
23904,53,-47.0,dqn
23905,53,-53.0,dqn
23906,54,-54.0,dqn
23907,34,-34.0,dqn
23908,27,-30.0,dqn
23909,25,-18.0,dqn
23910,36,-36.0,dqn
23911,85,-85.0,dqn
23912,100,-110.0,dqn
23913,83,-83.0,dqn
23914,100,-110.0,dqn
23915,13,-13.0,dqn
23916,53,-53.0,dqn
23917,100,-110.0,dqn
23918,100,-110.0,dqn
23919,21,-21.0,dqn
23920,29,-29.0,dqn
23921,52,-52.0,dqn
23922,36,-36.0,dqn
23923,40,-38.0,dqn
23924,26,-29.0,dqn
23925,38,-36.0,dqn
23926,44,-44.0,dqn
23927,40,-40.0,dqn
23928,28,-28.0,dqn
23929,68,-68.0,dqn
23930,37,-37.0,dqn
23931,27,-27.0,dqn
23932,88,-88.0,dqn
23933,32,-32.0,dqn
23934,100,-110.0,dqn
23935,100,-110.0,dqn
23936,39,-39.0,dqn
23937,51,-47.0,dqn
23938,30,-30.0,dqn
23939,100,-110.0,dqn
23940,100,-110.0,dqn
23941,28,-28.0,dqn
23942,100,-110.0,dqn
23943,45,-45.0,dqn
23944,53,-53.0,dqn
23945,19,-19.0,dqn
23946,23,-23.0,dqn
23947,48,-48.0,dqn
23948,46,-46.0,dqn
23949,48,-48.0,dqn
23950,60,-64.0,dqn
23951,17,-17.0,dqn
23952,37,-37.0,dqn
23953,39,-39.0,dqn
23954,33,-33.0,dqn
23955,32,-27.0,dqn
23956,58,-58.0,dqn
23957,25,-25.0,dqn
23958,18,-18.0,dqn
23959,54,-52.0,dqn
23960,17,-17.0,dqn
23961,67,-67.0,dqn
23962,56,-56.0,dqn
23963,45,-45.0,dqn
23964,100,-110.0,dqn
23965,37,-37.0,dqn
23966,71,-67.0,dqn
23967,56,-56.0,dqn
23968,34,-28.0,dqn
23969,26,-26.0,dqn
23970,50,-50.0,dqn
23971,19,-15.0,dqn
23972,60,-60.0,dqn
23973,54,-54.0,dqn
23974,25,-25.0,dqn
23975,56,-56.0,dqn
23976,44,-44.0,dqn
23977,10,-9.0,dqn
23978,54,-54.0,dqn
23979,56,-56.0,dqn
23980,100,-110.0,dqn
23981,68,-72.0,dqn
23982,68,-74.0,dqn
23983,53,-53.0,dqn
23984,28,-28.0,dqn
23985,69,-69.0,dqn
23986,49,-49.0,dqn
23987,28,-28.0,dqn
23988,30,-21.0,dqn
23989,59,-59.0,dqn
23990,43,-37.0,dqn
23991,13,-12.0,dqn
23992,23,-21.0,dqn
23993,9,-9.0,dqn
23994,62,-62.0,dqn
23995,18,-18.0,dqn
23996,28,-29.0,dqn
23997,52,-52.0,dqn
23998,13,-9.0,dqn
23999,4,-9.0,dqn
24000,100,-110.0,dqn
24001,71,-71.0,dqn
24002,47,-45.0,dqn
24003,56,-56.0,dqn
24004,6,-9.0,dqn
24005,55,-55.0,dqn
24006,28,-28.0,dqn
24007,24,-24.0,dqn
24008,100,-110.0,dqn
24009,59,-59.0,dqn
24010,100,-117.0,dqn
24011,62,-59.0,dqn
24012,12,-9.0,dqn
24013,64,-60.0,dqn
24014,21,-21.0,dqn
24015,48,-52.0,dqn
24016,38,-38.0,dqn
24017,60,-60.0,dqn
24018,82,-82.0,dqn
24019,33,-33.0,dqn
24020,72,-73.0,dqn
24021,9,-10.0,dqn
24022,5,-9.0,dqn
24023,7,-9.0,dqn
24024,46,-46.0,dqn
24025,33,-33.0,dqn
24026,33,-33.0,dqn
24027,35,-35.0,dqn
24028,5,-9.0,dqn
24029,28,-28.0,dqn
24030,7,-9.0,dqn
24031,100,-110.0,dqn
24032,100,-110.0,dqn
24033,22,-22.0,dqn
24034,52,-52.0,dqn
24035,14,-15.0,dqn
24036,21,-21.0,dqn
24037,100,-110.0,dqn
24038,84,-84.0,dqn
24039,40,-40.0,dqn
24040,16,-16.0,dqn
24041,48,-48.0,dqn
24042,78,-78.0,dqn
24043,58,-61.0,dqn
24044,59,-59.0,dqn
24045,47,-47.0,dqn
24046,39,-39.0,dqn
24047,28,-28.0,dqn
24048,44,-44.0,dqn
24049,76,-75.0,dqn
24050,24,-24.0,dqn
24051,48,-48.0,dqn
24052,36,-36.0,dqn
24053,27,-27.0,dqn
24054,51,-51.0,dqn
24055,77,-77.0,dqn
24056,71,-71.0,dqn
24057,49,-49.0,dqn
24058,86,-86.0,dqn
24059,70,-70.0,dqn
24060,49,-49.0,dqn
24061,23,-23.0,dqn
24062,8,-9.0,dqn
24063,85,-77.0,dqn
24064,15,-15.0,dqn
24065,48,-48.0,dqn
24066,69,-69.0,dqn
24067,6,-9.0,dqn
24068,15,-14.0,dqn
24069,82,-82.0,dqn
24070,100,-110.0,dqn
24071,52,-47.0,dqn
24072,43,-43.0,dqn
24073,6,-9.0,dqn
24074,27,-27.0,dqn
24075,20,-20.0,dqn
24076,96,-96.0,dqn
24077,80,-80.0,dqn
24078,16,-16.0,dqn
24079,39,-37.0,dqn
24080,79,-79.0,dqn
24081,34,-34.0,dqn
24082,82,-82.0,dqn
24083,100,-110.0,dqn
24084,57,-57.0,dqn
24085,32,-32.0,dqn
24086,9,-9.0,dqn
24087,39,-36.0,dqn
24088,97,-97.0,dqn
24089,20,-20.0,dqn
24090,49,-49.0,dqn
24091,100,-110.0,dqn
24092,40,-40.0,dqn
24093,58,-58.0,dqn
24094,100,-110.0,dqn
24095,8,-9.0,dqn
24096,49,-49.0,dqn
24097,65,-62.0,dqn
24098,71,-71.0,dqn
24099,72,-79.0,dqn
24100,100,-110.0,dqn
24101,100,-110.0,dqn
24102,98,-98.0,dqn
24103,46,-46.0,dqn
24104,44,-44.0,dqn
24105,10,-10.0,dqn
24106,7,-9.0,dqn
24107,31,-31.0,dqn
24108,55,-55.0,dqn
24109,45,-45.0,dqn
24110,96,-96.0,dqn
24111,48,-48.0,dqn
24112,100,-110.0,dqn
24113,43,-48.0,dqn
24114,29,-29.0,dqn
24115,36,-36.0,dqn
24116,71,-59.0,dqn
24117,34,-34.0,dqn
24118,40,-40.0,dqn
24119,35,-35.0,dqn
24120,28,-28.0,dqn
24121,71,-71.0,dqn
24122,100,-110.0,dqn
24123,100,-110.0,dqn
24124,9,-9.0,dqn
24125,100,-110.0,dqn
24126,23,-23.0,dqn
24127,81,-81.0,dqn
24128,32,-32.0,dqn
24129,36,-36.0,dqn
24130,47,-47.0,dqn
24131,23,-23.0,dqn
24132,41,-41.0,dqn
24133,35,-34.0,dqn
24134,34,-32.0,dqn
24135,10,-9.0,dqn
24136,100,-110.0,dqn
24137,25,-26.0,dqn
24138,35,-35.0,dqn
24139,7,-9.0,dqn
24140,39,-39.0,dqn
24141,100,-110.0,dqn
24142,49,-49.0,dqn
24143,50,-48.0,dqn
24144,27,-25.0,dqn
24145,55,-55.0,dqn
24146,76,-69.0,dqn
24147,66,-66.0,dqn
24148,85,-85.0,dqn
24149,43,-43.0,dqn
24150,47,-47.0,dqn
24151,10,-10.0,dqn
24152,67,-67.0,dqn
24153,21,-21.0,dqn
24154,100,-110.0,dqn
24155,29,-29.0,dqn
24156,86,-84.0,dqn
24157,53,-53.0,dqn
24158,53,-52.0,dqn
24159,34,-34.0,dqn
24160,93,-74.0,dqn
24161,50,-50.0,dqn
24162,38,-38.0,dqn
24163,14,-9.0,dqn
24164,67,-67.0,dqn
24165,8,-9.0,dqn
24166,54,-57.0,dqn
24167,29,-29.0,dqn
24168,36,-36.0,dqn
24169,76,-76.0,dqn
24170,100,-112.0,dqn
24171,100,-110.0,dqn
24172,44,-44.0,dqn
24173,79,-77.0,dqn
24174,8,-10.0,dqn
24175,21,-21.0,dqn
24176,100,-110.0,dqn
24177,80,-76.0,dqn
24178,100,-110.0,dqn
24179,32,-32.0,dqn
24180,27,-24.0,dqn
24181,100,-110.0,dqn
24182,100,-110.0,dqn
24183,97,-97.0,dqn
24184,100,-110.0,dqn
24185,44,-44.0,dqn
24186,44,-44.0,dqn
24187,32,-25.0,dqn
24188,56,-56.0,dqn
24189,68,-68.0,dqn
24190,45,-41.0,dqn
24191,100,-110.0,dqn
24192,100,-110.0,dqn
24193,95,-95.0,dqn
24194,5,-9.0,dqn
24195,53,-51.0,dqn
24196,31,-31.0,dqn
24197,46,-46.0,dqn
24198,73,-73.0,dqn
24199,20,-20.0,dqn
24200,22,-22.0,dqn
24201,7,-9.0,dqn
24202,100,-110.0,dqn
24203,60,-60.0,dqn
24204,21,-20.0,dqn
24205,70,-70.0,dqn
24206,81,-81.0,dqn
24207,40,-40.0,dqn
24208,39,-39.0,dqn
24209,28,-28.0,dqn
